Date,Time,SET,Value,2D,Modern,Internet
2024-05-27,15:00:00,"1,366.37","34,608.59",78,0,0
2024-05-27,16:30:00,"1,366.37","34,608.59",78,0,0
2024-05-28,11:00:00,"1,365.01","16,750.30",10,0,0
2024-05-28,12:01:00,"1,365.01","16,750.30",10,0,0
2024-05-28,15:00:00,"1,362.70","33,875.15",5,0,0
2024-05-28,16:30:00,"1,362.70","33,875.15",5,0,0
2024-05-29,11:00:00,"1,358.31","22,837.57",17,0,0
2024-05-29,12:01:00,"1,358.31","22,837.57",17,0,0
2024-05-29,15:00:00,"1,349.83","44,138.94",38,0,0
2024-05-29,16:30:00,"1,349.83","44,138.94",38,0,0
2024-05-30,11:00:00,"1,343.82","23,525.98",25,0,0
2024-05-30,12:01:00,"1,343.82","23,525.98",25,0,0
2024-05-30,15:00:00,"1,351.52","43,760.18",20,0,0
2024-05-30,16:30:00,"1,351.52","43,760.18",20,0,0
2024-05-31,11:00:00,"1,348.83","21,404.99",34,0,0
2024-05-31,12:01:00,"1,348.83","21,404.99",34,0,0
2024-05-31,15:00:00,"1,345.66","74,814.30",64,0,0
2024-05-31,16:30:00,"1,345.66","74,814.30",64,0,0
2024-06-03,11:00:00,"1,345.66","74,843.96",63,0,0
2024-06-03,12:01:00,"1,345.66","74,843.96",63,0,0
2024-06-03,15:00:00,"1,345.66","74,843.96",63,0,0
2024-06-03,16:30:00,"1,345.66","74,843.96",63,0,0
2024-06-04,11:00:00,"1,345.03","25,677.92",37,0,0
2024-06-04,12:01:00,"1,345.03","25,677.92",37,0,0
2024-06-04,15:00:00,"1,337.32","45,875.78",25,0,0
2024-06-04,16:30:00,"1,337.32","45,875.78",25,0,0
2024-06-05,11:00:00,"1,340.82","20,503.40",23,0,0
2024-06-05,12:01:00,"1,340.82","20,503.40",23,0,0
2024-06-05,15:00:00,"1,338.32","38,600.06",20,0,0
2024-06-05,16:30:00,"1,338.32","38,600.06",20,0,0
2024-06-06,11:00:00,"1,335.73","21,882.31",32,0,0
2024-06-06,12:01:00,"1,335.73","21,882.31",32,0,0
2024-06-06,15:00:00,"1,328.41","45,540.12",10,0,0
2024-06-06,16:30:00,"1,328.41","45,540.12",10,0,0
2024-06-07,11:00:00,"1,331.67","21,862.69",72,0,0
2024-06-07,12:01:00,"1,331.67","21,862.69",72,0,0
2024-06-07,15:00:00,"1,332.74","40,269.66",49,0,0
2024-06-07,16:30:00,"1,332.74","40,269.66",49,0,0
2024-06-10,11:00:00,"1,315.66","23,321.87",61,0,0
2024-06-10,12:01:00,"1,315.66","23,321.87",61,0,0
2024-06-10,15:00:00,"1,318.57","38,324.69",74,0,0
2024-06-10,16:30:00,"1,318.57","38,324.69",74,0,0
2024-06-11,11:00:00,"1,318.56","21,579.07",69,0,0
2024-06-11,12:01:00,"1,318.56","21,579.07",69,0,0
2024-06-11,15:00:00,"1,316.10","45,320.57",0,0,0
2024-06-11,16:30:00,"1,316.10","45,320.57",0,0,0
2024-06-12,11:00:00,"1,315.73","25,993.87",33,0,0
2024-06-12,12:01:00,"1,315.73","25,993.87",33,0,0
2024-06-12,15:00:00,"1,316.69","46,526.49",96,0,0
2024-06-12,16:30:00,"1,316.69","46,526.49",96,0,0
2024-06-13,11:00:00,"1,316.35","18,652.68",52,0,0
2024-06-13,12:01:00,"1,316.35","18,652.68",52,0,0
2024-06-13,15:00:00,"1,311.78","38,267.35",87,0,0
2024-06-13,16:30:00,"1,311.78","38,267.35",87,0,0
2024-06-14,11:00:00,"1,309.56","19,972.35",62,0,0
2024-06-14,12:01:00,"1,309.56","19,972.35",62,0,0
2024-06-14,15:00:00,"1,306.56","38,624.00",64,0,0
2024-06-14,16:30:00,"1,306.56","38,624.00",64,0,0
2024-06-17,11:00:00,"1,291.92","22,759.93",29,0,0
2024-06-17,12:01:00,"1,291.92","22,759.93",29,0,0
2024-06-17,15:00:00,"1,296.59","40,649.58",99,0,0
2024-06-17,16:30:00,"1,296.59","40,649.58",99,0,0
2024-06-18,11:00:00,"1,308.61","18,987.03",17,0,0
2024-06-18,12:01:00,"1,308.61","18,987.03",17,0,0
2024-06-18,15:00:00,"1,297.41","38,015.41",15,0,0
2024-06-18,16:30:00,"1,297.41","38,015.41",15,0,0
2024-06-19,11:00:00,"1,288.92","31,466.04",26,0,0
2024-06-19,12:01:00,"1,288.92","31,466.04",26,0,0
2024-06-19,15:00:00,"1,303.82","63,022.30",22,0,0
2024-06-19,16:30:00,"1,303.82","63,022.30",22,0,0
2024-06-20,11:00:00,"1,298.19","20,182.26",92,0,0
2024-06-20,12:01:00,"1,298.19","20,182.26",92,0,0
2024-06-20,15:00:00,"1,298.29","37,897.06",97,0,0
2024-06-20,16:30:00,"1,298.29","37,897.06",97,0,0
2024-06-21,11:00:00,"1,305.59","24,708.86",98,0,0
2024-06-21,12:01:00,"1,305.59","24,708.86",98,0,0
2024-06-21,15:00:00,"1,306.41","56,463.17",13,0,0
2024-06-21,16:30:00,"1,306.41","56,463.17",13,0,0
2024-06-24,11:00:00,"1,307.08","18,686.47",86,0,0
2024-06-24,12:01:00,"1,307.08","18,686.47",86,0,0
2024-06-24,15:00:00,"1,316.73","38,354.24",34,0,0
2024-06-24,16:30:00,"1,316.73","38,354.24",34,0,0
2024-06-25,11:00:00,"1,321.74","20,866.14",46,0,0
2024-06-25,12:01:00,"1,321.74","20,866.14",46,0,0
2024-06-25,15:00:00,"1,319.14","39,344.67",44,0,0
2024-06-25,16:30:00,"1,319.14","39,344.67",44,0,0
2024-06-26,11:00:00,"1,317.67","17,987.34",77,0,0
2024-06-26,12:01:00,"1,317.67","17,987.34",77,0,0
2024-06-26,15:00:00,"1,319.15","35,483.90",53,0,0
2024-06-26,16:30:00,"1,319.15","35,483.90",53,0,0
2024-06-27,11:00:00,"1,309.92","15,570.08",20,0,0
2024-06-27,12:01:00,"1,309.92","15,570.08",20,0,0
2024-06-27,15:00:00,"1,309.46","34,140.71",60,0,0
2024-06-27,16:30:00,"1,309.46","34,140.71",60,0,0
2024-06-28,11:00:00,"1,301.18","27,094.67",84,0,0
2024-06-28,12:01:00,"1,301.18","27,094.67",84,0,0
2024-06-28,15:00:00,"1,300.96","54,526.19",66,0,0
2024-06-28,16:30:00,"1,300.96","54,526.19",66,0,0
2024-07-01,11:00:00,"1,299.91","15,068.97",18,0,0
2024-07-01,12:01:00,"1,299.91","15,068.97",18,0,0
2024-07-01,15:00:00,"1,299.35","29,731.34",51,0,0
2024-07-01,16:30:00,"1,299.35","29,731.34",51,0,0
2024-07-02,11:00:00,"1,294.64","19,303.16",43,0,0
2024-07-02,12:01:00,"1,294.64","19,303.16",43,0,0
2024-07-02,15:00:00,"1,288.58","38,214.19",84,0,0
2024-07-02,16:30:00,"1,288.58","38,214.19",84,0,0
2024-07-03,11:00:00,"1,292.10","14,393.08",3,0,0
2024-07-03,12:01:00,"1,292.10","14,393.08",3,0,0
2024-07-03,15:00:00,"1,294.70","27,591.36",1,0,0
2024-07-03,16:30:00,"1,294.70","27,591.36",1,0,0
2024-07-04,11:00:00,"1,306.74","16,313.61",43,0,0
2024-07-04,12:01:00,"1,306.74","16,313.61",43,0,0
2024-07-04,15:00:00,"1,301.04","29,670.89",40,0,0
2024-07-04,16:30:00,"1,301.04","29,670.89",40,0,0
2024-07-05,11:00:00,"1,303.68","13,619.49",89,0,0
2024-07-05,12:01:00,"1,303.68","13,619.49",89,0,0
2024-07-05,15:00:00,"1,311.99","32,907.92",97,0,0
2024-07-05,16:30:00,"1,311.99","32,907.92",97,0,0
2024-07-08,11:00:00,"1,315.05","15,511.63",51,0,0
2024-07-08,12:01:00,"1,315.05","15,511.63",51,0,0
2024-07-08,15:00:00,"1,322.50","31,299.39",9,0,0
2024-07-08,16:30:00,"1,322.50","31,299.39",9,0,0
2024-07-09,11:00:00,"1,320.13","20,179.75",39,0,0
2024-07-09,12:01:00,"1,320.13","20,179.75",39,0,0
2024-07-09,15:00:00,"1,319.92","38,111.14",21,0,0
2024-07-09,16:30:00,"1,319.92","38,111.14",21,0,0
2024-07-10,11:00:00,"1,322.29","16,764.28",94,0,0
2024-07-10,12:01:00,"1,322.29","16,764.28",94,0,0
2024-07-10,15:00:00,"1,323.28","34,210.34",80,0,0
2024-07-10,16:30:00,"1,323.28","34,210.34",80,0,0
2024-07-11,11:00:00,"1,326.04","19,445.91",45,0,0
2024-07-11,12:01:00,"1,326.04","19,445.91",45,0,0
2024-07-11,15:00:00,"1,329.37","40,298.48",78,0,0
2024-07-11,16:30:00,"1,329.37","40,298.48",78,0,0
2024-07-12,11:00:00,"1,331.23","18,282.89",32,0,0
2024-07-12,12:01:00,"1,331.23","18,282.89",32,0,0
2024-07-12,15:00:00,"1,332.04","37,589.86",49,0,0
2024-07-12,16:30:00,"1,332.04","37,589.86",49,0,0
2024-07-15,11:00:00,"1,323.36","16,852.41",62,0,0
2024-07-15,12:01:00,"1,323.36","16,852.41",62,0,0
2024-07-15,15:00:00,"1,327.43","33,603.98",33,0,0
2024-07-15,16:30:00,"1,327.43","33,603.98",33,0,0
2024-07-16,11:00:00,"1,327.07","16,083.75",73,0,0
2024-07-16,12:01:00,"1,327.07","16,083.75",73,0,0
2024-07-16,15:00:00,"1,321.31","36,028.80",18,0,0
2024-07-16,16:30:00,"1,321.31","36,028.80",18,0,0
2024-07-17,11:00:00,"1,324.22","24,134.85",24,0,0
2024-07-17,12:01:00,"1,324.22","24,134.85",24,0,0
2024-07-17,15:00:00,"1,319.79","46,505.94",95,0,0
2024-07-17,16:30:00,"1,319.79","46,505.94",95,0,0
2024-07-18,11:00:00,"1,323.44","23,794.84",44,0,0
2024-07-18,12:01:00,"1,323.44","23,794.84",44,0,0
2024-07-18,15:00:00,"1,324.76","44,630.96",60,0,0
2024-07-18,16:30:00,"1,324.76","44,630.96",60,0,0
2024-07-22,11:00:00,"1,317.14","37,836.67",46,0,0
2024-07-22,12:01:00,"1,317.14","37,836.67",46,0,0
2024-07-22,15:00:00,"1,317.14","37,836.67",46,0,0
2024-07-22,16:30:00,"1,317.14","37,836.67",46,0,0
2024-07-23,11:00:00,"1,305.86","23,088.22",68,0,0
2024-07-23,12:01:00,"1,305.86","23,088.22",68,0,0
2024-07-23,15:00:00,"1,301.54","40,319.60",49,0,0
2024-07-23,16:30:00,"1,301.54","40,319.60",49,0,0
2024-07-24,11:00:00,"1,298.10","14,483.06",3,0,0
2024-07-24,12:01:00,"1,298.10","14,483.06",3,0,0
2024-07-24,15:00:00,"1,298.08","29,579.16",89,0,0
2024-07-24,16:30:00,"1,298.08","29,579.16",89,0,0
2024-07-25,11:00:00,"1,292.72","18,550.40",20,0,0
2024-07-25,12:01:00,"1,292.72","18,550.40",20,0,0
2024-07-25,15:00:00,"1,291.58","34,128.34",88,0,0
2024-07-25,16:30:00,"1,291.58","34,128.34",88,0,0
2024-07-29,11:00:00,"1,307.21","40,186.31",16,0,0
2024-07-29,12:01:00,"1,307.21","40,186.31",16,0,0
2024-07-29,15:00:00,"1,307.21","40,186.31",16,0,0
2024-07-29,16:30:00,"1,307.21","40,186.31",16,0,0
2024-07-30,11:00:00,"1,311.81","22,637.81",17,0,0
2024-07-30,12:01:00,"1,311.81","22,637.81",17,0,0
2024-07-30,15:00:00,"1,308.09","45,528.24",98,0,0
2024-07-30,16:30:00,"1,308.09","45,528.24",98,0,0
2024-07-31,11:00:00,"1,318.20","19,354.63",4,0,0
2024-07-31,12:01:00,"1,318.20","19,354.63",4,0,0
2024-07-31,15:00:00,"1,320.86","42,651.08",61,0,0
2024-07-31,16:30:00,"1,320.86","42,651.08",61,0,0
2024-08-01,11:00:00,"1,327.04","17,252.15",42,0,0
2024-08-01,12:01:00,"1,327.04","17,252.15",42,0,0
2024-08-01,15:00:00,"1,322.75","36,835.90",55,0,0
2024-08-01,16:30:00,"1,322.75","36,835.90",55,0,0
2024-08-02,11:00:00,"1,315.86","16,002.01",62,0,0
2024-08-02,12:01:00,"1,315.86","16,002.01",62,0,0
2024-08-02,15:00:00,"1,313.08","34,650.56",80,0,0
2024-08-02,16:30:00,"1,313.08","34,650.56",80,0,0
2024-08-05,11:00:00,"1,287.45","28,355.86",55,0,0
2024-08-05,12:01:00,"1,287.45","28,355.86",55,0,0
2024-08-05,15:00:00,"1,274.67","58,744.07",74,0,0
2024-08-05,16:30:00,"1,274.67","58,744.07",74,0,0
2024-08-06,11:00:00,"1,280.62","21,481.03",21,0,0
2024-08-06,12:01:00,"1,280.62","21,481.03",21,0,0
2024-08-06,15:00:00,"1,274.01","38,230.49",10,0,0
2024-08-06,16:30:00,"1,274.01","38,230.49",10,0,0
2024-08-07,11:00:00,"1,292.97","20,099.36",79,0,0
2024-08-07,12:01:00,"1,292.97","20,099.36",79,0,0
2024-08-07,15:00:00,"1,290.55","40,025.79",55,0,0
2024-08-07,16:30:00,"1,290.55","40,025.79",55,0,0
2024-08-08,11:00:00,"1,295.65","18,581.01",51,0,0
2024-08-08,12:01:00,"1,295.65","18,581.01",51,0,0
2024-08-08,15:00:00,"1,296.25","36,210.15",50,0,0
2024-08-08,16:30:00,"1,296.25","36,210.15",50,0,0
2024-08-09,11:00:00,"1,297.05","22,032.20",52,0,0
2024-08-09,12:01:00,"1,297.05","22,032.20",52,0,0
2024-08-09,15:00:00,"1,297.07","42,933.81",73,0,0
2024-08-09,16:30:00,"1,297.07","42,933.81",73,0,0
2024-08-12,11:00:00,"1,297.07","42,948.13",78,0,0
2024-08-12,12:01:00,"1,297.07","42,948.13",78,0,0
2024-08-12,15:00:00,"1,297.07","42,948.13",78,0,0
2024-08-12,16:30:00,"1,297.07","42,948.13",78,0,0
2024-08-13,11:00:00,"1,297.15","21,155.94",55,0,0
2024-08-13,12:01:00,"1,297.15","21,155.94",55,0,0
2024-08-13,15:00:00,"1,297.79","40,546.34",96,0,0
2024-08-13,16:30:00,"1,297.79","40,546.34",96,0,0
2024-08-14,11:00:00,"1,303.79","17,084.69",94,0,0
2024-08-14,12:01:00,"1,303.79","17,084.69",94,0,0
2024-08-14,15:00:00,"1,292.69","53,352.88",92,0,0
2024-08-14,16:30:00,"1,292.69","53,352.88",92,0,0
2024-08-15,11:00:00,"1,283.85","22,146.70",56,0,0
2024-08-15,12:01:00,"1,283.85","22,146.70",56,0,0
2024-08-15,15:00:00,"1,289.84","41,309.39",49,0,0
2024-08-15,16:30:00,"1,289.84","41,309.39",49,0,0
2024-08-16,11:00:00,"1,297.89","18,180.68",90,0,0
2024-08-16,12:01:00,"1,297.89","18,180.68",90,0,0
2024-08-16,15:00:00,"1,303.00","35,657.72",7,0,0
2024-08-16,16:30:00,"1,303.00","35,657.72",7,0,0
2024-08-19,11:00:00,"1,317.64","38,749.30",49,0,0
2024-08-19,12:01:00,"1,317.64","38,749.30",49,0,0
2024-08-19,15:00:00,"1,323.38","62,358.60",88,0,0
2024-08-19,16:30:00,"1,323.38","62,358.60",88,0,0
2024-08-20,11:00:00,"1,331.07","26,763.89",73,0,0
2024-08-20,12:01:00,"1,331.07","26,763.89",73,0,0
2024-08-20,15:00:00,"1,328.12","47,980.65",20,0,0
2024-08-20,16:30:00,"1,328.12","47,980.65",20,0,0
2024-08-21,11:00:00,"1,334.15","23,030.27",50,0,0
2024-08-21,12:01:00,"1,334.15","23,030.27",50,0,0
2024-08-21,15:00:00,"1,337.83","41,295.23",35,0,0
2024-08-21,16:30:00,"1,337.83","41,295.23",35,0,0
2024-08-22,11:00:00,"1,339.06","19,864.03",64,0,0
2024-08-22,12:01:00,"1,339.06","19,864.03",64,0,0
2024-08-22,15:00:00,"1,341.03","38,464.07",34,0,0
2024-08-22,16:30:00,"1,341.03","38,464.07",34,0,0
2024-08-23,11:00:00,"1,352.58","32,185.26",85,0,0
2024-08-23,12:01:00,"1,352.58","32,185.26",85,0,0
2024-08-23,15:00:00,"1,354.87","62,545.75",75,0,0
2024-08-23,16:30:00,"1,354.87","62,545.75",75,0,0
2024-08-26,11:00:00,"1,357.86","24,258.76",68,0,0
2024-08-26,12:01:00,"1,357.86","24,258.76",68,0,0
2024-08-26,15:00:00,"1,364.81","47,339.20",19,0,0
2024-08-26,16:30:00,"1,364.81","47,339.20",19,0,0
2024-08-27,11:00:00,"1,363.84","23,203.83",43,0,0
2024-08-27,12:01:00,"1,363.84","23,203.83",43,0,0
2024-08-27,15:00:00,"1,364.31","43,474.64",14,0,0
2024-08-27,16:30:00,"1,364.31","43,474.64",14,0,0
2024-08-28,11:00:00,"1,362.36","21,177.28",67,0,0
2024-08-28,12:01:00,"1,362.36","21,177.28",67,0,0
2024-08-28,15:00:00,"1,365.72","43,085.76",25,0,0
2024-08-28,16:30:00,"1,365.72","43,085.76",25,0,0
2024-08-29,11:00:00,"1,357.57","20,218.56",78,0,0
2024-08-29,12:01:00,"1,357.57","20,218.56",78,0,0
2024-08-29,15:00:00,"1,357.41","35,372.62",12,0,0
2024-08-29,16:30:00,"1,357.41","35,372.62",12,0,0
2024-08-30,11:00:00,"1,362.06","16,706.87",66,0,0
2024-08-30,12:01:00,"1,362.06","16,706.87",66,0,0
2024-08-30,15:00:00,"1,359.07","60,052.99",72,0,0
2024-08-30,16:30:00,"1,359.07","60,052.99",72,0,0
2024-09-02,11:00:00,"1,354.27","18,827.77",77,0,0
2024-09-02,12:01:00,"1,354.27","18,827.77",77,0,0
2024-09-02,15:00:00,"1,353.64","33,174.74",44,0,0
2024-09-02,16:30:00,"1,353.64","33,174.74",44,0,0
2024-09-03,11:00:00,"1,361.83","20,256.11",36,0,0
2024-09-03,12:01:00,"1,361.83","20,256.11",36,0,0
2024-09-03,15:00:00,"1,364.60","42,261.36",1,0,0
2024-09-03,16:30:00,"1,364.60","42,261.36",1,0,0
2024-09-04,11:00:00,"1,363.36","20,143.90",63,0,0
2024-09-04,12:01:00,"1,363.36","20,143.90",63,0,0
2024-09-04,15:00:00,"1,365.49","38,947.33",97,0,0
2024-09-04,16:30:00,"1,365.49","38,947.33",97,0,0
2024-09-05,11:00:00,"1,394.20","39,670.21",0,0,0
2024-09-05,12:01:00,"1,394.20","39,670.21",0,0,0
2024-09-05,15:00:00,"1,404.28","81,736.15",86,0,0
2024-09-05,16:30:00,"1,404.28","81,736.15",86,0,0
2024-09-06,11:00:00,"1,426.80","56,940.73",0,0,0
2024-09-06,12:01:00,"1,426.80","56,940.73",0,0,0
2024-09-06,15:00:00,"1,427.64","107,404.75",44,0,0
2024-09-06,16:30:00,"1,427.64","107,404.75",44,0,0
2024-09-09,11:00:00,"1,428.99","53,261.46",91,0,0
2024-09-09,12:01:00,"1,428.99","53,261.46",91,0,0
2024-09-09,15:00:00,"1,431.13","87,214.48",34,0,0
2024-09-09,16:30:00,"1,431.13","87,214.48",34,0,0
2024-09-10,11:00:00,"1,424.51","33,433.70",13,0,0
2024-09-10,12:01:00,"1,424.51","33,433.70",13,0,0
2024-09-10,15:00:00,"1,428.03","64,216.02",36,0,0
2024-09-10,16:30:00,"1,428.03","64,216.02",36,0,0
2024-09-11,11:00:00,"1,411.15","41,681.89",51,0,0
2024-09-11,12:01:00,"1,411.15","41,681.89",51,0,0
2024-09-11,15:00:00,"1,415.41","73,985.61",15,0,0
2024-09-11,16:30:00,"1,415.41","73,985.61",15,0,0
2024-09-12,11:00:00,"1,424.37","26,367.05",77,0,0
2024-09-12,12:01:00,"1,424.37","26,367.05",77,0,0
2024-09-12,15:00:00,"1,421.58","47,485.39",85,0,0
2024-09-12,16:30:00,"1,421.58","47,485.39",85,0,0
2024-09-13,11:00:00,"1,428.03","29,481.93",31,0,0
2024-09-13,12:01:00,"1,428.03","29,481.93",31,0,0
2024-09-13,15:00:00,"1,424.39","53,777.59",97,0,0
2024-09-13,16:30:00,"1,424.39","53,777.59",97,0,0
2024-09-16,11:00:00,"1,433.20","32,869.07",9,0,0
2024-09-16,12:01:00,"1,433.20","32,869.07",9,0,0
2024-09-16,15:00:00,"1,435.53","61,020.12",30,0,0
2024-09-16,16:30:00,"1,435.53","61,020.12",30,0,0
2024-09-17,11:00:00,"1,437.02","29,069.29",29,0,0
2024-09-17,12:01:00,"1,437.02","29,069.29",29,0,0
2024-09-17,15:00:00,"1,436.60","54,393.17",3,0,0
2024-09-17,16:30:00,"1,436.60","54,393.17",3,0,0
2024-09-18,11:00:00,"1,439.35","31,284.30",54,0,0
2024-09-18,12:01:00,"1,439.35","31,284.30",54,0,0
2024-09-18,15:00:00,"1,435.77","56,568.28",78,0,0
2024-09-18,16:30:00,"1,435.77","56,568.28",78,0,0
2024-09-19,11:00:00,"1,445.95","34,707.80",57,0,0
2024-09-19,12:01:00,"1,445.95","34,707.80",57,0,0
2024-09-19,15:00:00,"1,454.84","67,668.10",48,0,0
2024-09-19,16:30:00,"1,454.84","67,668.10",48,0,0
2024-09-20,11:00:00,"1,458.28","30,711.62",81,0,0
2024-09-20,12:01:00,"1,458.28","30,711.62",81,0,0
2024-09-20,15:00:00,"1,451.69","67,537.63",97,0,0
2024-09-20,16:30:00,"1,451.69","67,537.63",97,0,0
2024-09-23,11:00:00,"1,451.78","24,043.80",83,0,0
2024-09-23,12:01:00,"1,451.78","24,043.80",83,0,0
2024-09-23,15:00:00,"1,447.90","50,673.11",3,0,0
2024-09-23,16:30:00,"1,447.90","50,673.11",3,0,0
2024-09-24,11:00:00,"1,453.32","25,241.92",21,0,0
2024-09-24,12:01:00,"1,453.32","25,241.92",21,0,0
2024-09-24,15:00:00,"1,462.10","56,773.74",3,0,0
2024-09-24,16:30:00,"1,462.10","56,773.74",3,0,0
2024-09-25,11:00:00,"1,469.06","36,571.20",61,0,0
2024-09-25,12:01:00,"1,469.06","36,571.20",61,0,0
2024-09-25,15:00:00,"1,461.58","62,588.09",88,0,0
2024-09-25,16:30:00,"1,461.58","62,588.09",88,0,0
2024-09-26,11:00:00,"1,457.68","29,650.58",80,0,0
2024-09-26,12:01:00,"1,457.68","29,650.58",80,0,0
2024-09-26,15:00:00,"1,455.03","56,070.27",30,0,0
2024-09-26,16:30:00,"1,455.03","56,070.27",30,0,0
2024-09-27,11:00:00,"1,458.00","30,145.70",5,0,0
2024-09-27,12:01:00,"1,458.00","30,145.70",5,0,0
2024-09-27,15:00:00,"1,450.15","60,569.97",59,0,0
2024-09-27,16:30:00,"1,450.15","60,569.97",59,0,0
2024-09-30,11:00:00,"1,451.75","25,286.08",56,0,0
2024-09-30,12:01:00,"1,451.75","25,286.08",56,0,0
2024-09-30,15:00:00,"1,448.83","52,870.12",30,0,0
2024-09-30,16:30:00,"1,448.83","52,870.12",30,0,0
2024-10-01,11:00:00,"1,459.76","27,046.50",66,0,0
2024-10-01,12:01:00,"1,459.76","27,046.50",66,0,0
2024-10-01,15:00:00,"1,464.66","52,588.69",68,0,0
2024-10-01,16:30:00,"1,464.66","52,588.69",68,0,0
2024-10-02,11:00:00,"1,456.28","30,059.35",89,0,0
2024-10-02,12:01:00,"1,456.28","30,059.35",89,0,0
2024-10-02,15:00:00,"1,451.40","57,903.77",3,0,0
2024-10-02,16:30:00,"1,451.40","57,903.77",3,0,0
2024-10-03,11:00:00,"1,451.33","29,176.10",36,0,0
2024-10-03,12:01:00,"1,451.33","29,176.10",36,0,0
2024-10-03,15:00:00,"1,442.73","57,538.87",38,0,0
2024-10-03,16:30:00,"1,442.73","57,538.87",38,0,0
2024-10-04,11:00:00,"1,444.79","35,064.99",94,0,0
2024-10-04,12:01:00,"1,444.79","35,064.99",94,0,0
2024-10-04,15:00:00,"1,444.25","63,959.04",59,0,0
2024-10-04,16:30:00,"1,444.25","63,959.04",59,0,0
2024-10-07,11:00:00,"1,448.54","28,178.07",48,0,0
2024-10-07,12:01:00,"1,448.54","28,178.07",48,0,0
2024-10-07,15:00:00,"1,452.20","49,390.10",0,0,0
2024-10-07,16:30:00,"1,452.20","49,390.10",0,0,0
2024-10-08,11:00:00,"1,453.80","27,493.49",3,0,0
2024-10-08,12:01:00,"1,453.80","27,493.49",3,0,0
2024-10-08,15:00:00,"1,452.80","54,745.88",5,0,0
2024-10-08,16:30:00,"1,452.80","54,745.88",5,0,0
2024-10-09,11:00:00,"1,457.06","25,348.53",68,0,0
2024-10-09,12:01:00,"1,457.06","25,348.53",68,0,0
2024-10-09,15:00:00,"1,456.97","49,353.81",73,0,0
2024-10-09,16:30:00,"1,456.97","49,353.81",73,0,0
2024-10-10,11:00:00,"1,467.61","25,641.37",11,0,0
2024-10-10,12:01:00,"1,467.61","25,641.37",11,0,0
2024-10-10,15:00:00,"1,468.52","50,401.96",21,0,0
2024-10-10,16:30:00,"1,468.52","50,401.96",21,0,0
2024-10-14,11:00:00,"1,470.10","60,196.60",6,0,0
2024-10-14,12:01:00,"1,470.10","60,196.60",6,0,0
2024-10-14,15:00:00,"1,470.10","60,196.60",6,0,0
2024-10-14,16:30:00,"1,470.10","60,196.60",6,0,0
2024-10-15,11:00:00,"1,472.38","34,381.61",81,0,0
2024-10-15,12:01:00,"1,472.38","34,381.61",81,0,0
2024-10-15,15:00:00,"1,465.03","64,670.89",30,0,0
2024-10-15,16:30:00,"1,465.03","64,670.89",30,0,0
2024-10-16,11:00:00,"1,467.80","23,954.93",4,0,0
2024-10-16,12:01:00,"1,467.80","23,954.93",4,0,0
2024-10-16,15:00:00,"1,485.01","77,184.13",14,0,0
2024-10-16,16:30:00,"1,485.01","77,184.13",14,0,0
2024-10-17,11:00:00,"1,495.21","31,378.02",18,0,0
2024-10-17,12:01:00,"1,495.21","31,378.02",18,0,0
2024-10-17,15:00:00,"1,495.02","60,355.34",25,0,0
2024-10-17,16:30:00,"1,495.02","60,355.34",25,0,0
2024-10-18,11:00:00,"1,498.68","33,505.87",85,0,0
2024-10-18,12:01:00,"1,498.68","33,505.87",85,0,0
2024-10-18,15:00:00,"1,489.82","64,650.07",20,0,0
2024-10-18,16:30:00,"1,489.82","64,650.07",20,0,0
2024-10-21,11:00:00,"1,486.81","21,375.76",15,0,0
2024-10-21,12:01:00,"1,486.81","21,375.76",15,0,0
2024-10-21,15:00:00,"1,488.74","41,634.31",44,0,0
2024-10-21,16:30:00,"1,488.74","41,634.31",44,0,0
2024-10-23,11:00:00,"1,470.32","57,044.51",24,0,0
2024-10-23,12:01:00,"1,470.32","57,044.51",24,0,0
2024-10-23,15:00:00,"1,470.32","57,044.51",24,0,0
2024-10-23,16:30:00,"1,470.32","57,044.51",24,0,0
2024-10-24,11:00:00,"1,467.51","28,631.46",11,0,0
2024-10-24,12:01:00,"1,467.51","28,631.46",11,0,0
2024-10-24,15:00:00,"1,460.64","54,387.95",47,0,0
2024-10-24,16:30:00,"1,460.64","54,387.95",47,0,0
2024-10-25,11:00:00,"1,463.65","22,804.64",54,0,0
2024-10-25,12:01:00,"1,463.65","22,804.64",54,0,0
2024-10-25,15:00:00,"1,463.42","41,293.39",23,0,0
2024-10-25,16:30:00,"1,463.42","41,293.39",23,0,0
2024-10-28,11:00:00,"1,455.31","25,643.64",13,0,0
2024-10-28,12:01:00,"1,455.31","25,643.64",13,0,0
2024-10-28,15:00:00,"1,453.03","45,931.58",31,0,0
2024-10-28,16:30:00,"1,453.03","45,931.58",31,0,0
2024-10-29,11:00:00,"1,456.32","19,011.11",21,0,0
2024-10-29,12:01:00,"1,456.32","19,011.11",21,0,0
2024-10-29,15:00:00,"1,451.16","40,856.97",66,0,0
2024-10-29,16:30:00,"1,451.16","40,856.97",66,0,0
2024-10-30,11:00:00,"1,450.67","18,424.83",74,0,0
2024-10-30,12:01:00,"1,450.67","18,424.83",74,0,0
2024-10-30,15:00:00,"1,447.20","39,584.25",4,0,0
2024-10-30,16:30:00,"1,447.20","39,584.25",4,0,0
2024-10-31,11:00:00,"1,460.19","18,559.90",99,0,0
2024-10-31,12:01:00,"1,460.19","18,559.90",99,0,0
